NAME	TITLE	SCORE	
SOX8		-3.4846965E-4	
ZNF33B		-3.4855388E-4	
TAF5		-3.4860554E-4	
TMEM209		-3.490559E-4	
ALX4		-3.4916136E-4	
PAH		-3.4921285E-4	
RP11-364B6.2		-3.4948942E-4	
CAMK2N1		-3.4953002E-4	
SCLT1		-3.4957734E-4	
PPP3CB-AS1		-3.4967324E-4	
AKIRIN1		-3.4988555E-4	
ENSG00000272003		-3.504356E-4	
RP11-1379J22.5		-3.5059362E-4	
FGFBP3		-3.5064694E-4	
MTMR1		-3.508915E-4	
CSPG4P11		-3.5101944E-4	
ZNF503		-3.512196E-4	
RSRP1		-3.516084E-4	
A1BG		-3.5173396E-4	
GJA3		-3.517908E-4	
MGAM2		-3.5190055E-4	
ZDHHC21		-3.5203103E-4	
CHST7		-3.5236246E-4	
MELTF		-3.5272658E-4	
KIAA1211		-3.528216E-4	
RP11-219G10.1		-3.528566E-4	
S1PR5		-3.528848E-4	
PSRC1		-3.530185E-4	
FAM150A		-3.536482E-4	
ZDHHC23		-3.5407278E-4	
FAM122C		-3.550067E-4	
KCNK13		-3.5523775E-4	
LINC01588		-3.5544427E-4	
TRANK1		-3.5574415E-4	
ENSG00000269430		-3.559505E-4	
KB-1208A12.3		-3.570239E-4	
AP001469.7		-3.5707164E-4	
MSL1		-3.571723E-4	
CTD-2574D22.2		-3.573231E-4	
LYRM9		-3.5765846E-4	
ZNF789		-3.5766538E-4	
ULK3		-3.5800715E-4	
RN7SL181P		-3.5822327E-4	
IL2RA		-3.5835424E-4	
PLEKHG3		-3.584938E-4	
FUZ		-3.5892552E-4	
CTD-2023M8.1		-3.589734E-4	
HMGA1P2		-3.5898184E-4	
RP11-307P22.1		-3.595362E-4	
IRAK1BP1		-3.595821E-4	
CCDC25		-3.5991633E-4	
AC097721.2		-3.5999424E-4	
SDK1		-3.6000428E-4	
SPOP		-3.602211E-4	
MT-TL2		-3.602599E-4	
ENSG00000269962		-3.6059116E-4	
MROH8		-3.60605E-4	
ENSG00000197071		-3.6093622E-4	
ATM		-3.6135217E-4	
GEN1		-3.6181745E-4	
CTC-471F3.5		-3.621357E-4	
GTF2IP20		-3.6294013E-4	
WDR17		-3.6400012E-4	
AC002454.1		-3.652855E-4	
CLK1		-3.6544306E-4	
SSBP4		-3.6570308E-4	
LHB		-3.6575212E-4	
LIAS		-3.6613195E-4	
RP11-485G7.5		-3.6613757E-4	
CTD-2020K17.3		-3.663746E-4	
CTD-2555A7.3		-3.6642805E-4	
SLC24A5		-3.664768E-4	
CSDC2		-3.671269E-4	
RTEL1		-3.6736007E-4	
C1orf162		-3.6772533E-4	
LRRCC1		-3.6842882E-4	
RASA2		-3.6870854E-4	
AC113189.5		-3.69016E-4	
TAF7L		-3.6949126E-4	
RP11-160E2.6		-3.69527E-4	
SIAH1		-3.6966457E-4	
LDHC		-3.7027316E-4	
AC007193.6		-3.705828E-4	
CYP46A1		-3.706714E-4	
ENSG00000187667		-3.707084E-4	
RFC1		-3.7079028E-4	
TDO2		-3.7133088E-4	
BLM		-3.7187268E-4	
MTUS1		-3.7193717E-4	
TRIM23		-3.7196072E-4	
SC22CB-1E7.1		-3.7308267E-4	
HOXA13		-3.7350465E-4	
DERL1		-3.7362537E-4	
RPL37AP8		-3.7378995E-4	
RP1-283E3.4		-3.739517E-4	
TNNT2		-3.740803E-4	
SAMD15		-3.7409077E-4	
TUBBP5		-3.7442637E-4	
RP11-452G18.2		-3.7475032E-4	
CLDN15		-3.748468E-4	
FOXE1		-3.7517943E-4	
SEC14L4		-3.7557888E-4	
CTD-2377D24.6		-3.7574692E-4	
RP11-767N6.7		-3.7576602E-4	
RP11-199F11.2		-3.7595903E-4	
RP11-468E2.5		-3.7650895E-4	
NSMCE3		-3.7683913E-4	
RP5-994D16.9		-3.770386E-4	
RP3-395M20.12		-3.771991E-4	
WDR5B		-3.772252E-4	
ENSG00000197604		-3.776881E-4	
RP11-610P16.1		-3.7769304E-4	
MAGEB17		-3.7850093E-4	
SLC48A1		-3.785111E-4	
ANKDD1A		-3.7919966E-4	
KCNC3		-3.8007638E-4	
AC002310.7		-3.8018584E-4	
PIBF1		-3.8023037E-4	
ZNF782		-3.8038954E-4	
AP000350.6		-3.8042985E-4	
PAXBP1		-3.8094688E-4	
ZKSCAN5		-3.8104708E-4	
SLC15A4		-3.8136006E-4	
CFAP70		-3.818423E-4	
MYO15A		-3.8192555E-4	
CTC-398G3.2		-3.8231415E-4	
APOLD1		-3.824158E-4	
DECR2		-3.825769E-4	
ZNF562		-3.830089E-4	
JUP		-3.837201E-4	
TMEM268		-3.839945E-4	
DOCK2		-3.8407173E-4	
ENSG00000225135		-3.8411337E-4	
SERPINB8		-3.845574E-4	
AC093323.3		-3.8483195E-4	
HNRNPA1P27		-3.849994E-4	
DENND2A		-3.8545192E-4	
GEMIN8		-3.854729E-4	
RP11-218C14.8		-3.856669E-4	
FOXO4		-3.8570605E-4	
KDM4A-AS1		-3.85756E-4	
RP11-539I5.1		-3.8678802E-4	
NACC2		-3.8814114E-4	
TDRD9		-3.8841236E-4	
HDAC9		-3.8847033E-4	
AC016999.2		-3.8875785E-4	
PRR14		-3.8896862E-4	
FGF17		-3.8898987E-4	
ENSG00000256530		-3.8900206E-4	
PIP5KL1		-3.8968353E-4	
ADGRF4		-3.8977628E-4	
FAN1		-3.8980215E-4	
MND1		-3.898467E-4	
Y_RNA		-3.9000204E-4	
ENSG00000231611		-3.901806E-4	
SRC		-3.9083787E-4	
ENSG00000141150		-3.9163922E-4	
RSBN1		-3.9167958E-4	
RP11-274H2.3		-3.9237132E-4	
RP11-738E22.3		-3.9239737E-4	
RP11-161H23.10		-3.9258064E-4	
PERP		-3.9335087E-4	
RP4-633O19__A.1		-3.93663E-4	
LA16c-325D7.2		-3.94376E-4	
EZH1		-3.944323E-4	
ZCCHC12		-3.9445105E-4	
PIK3R4		-3.9509672E-4	
RORA		-3.955323E-4	
BCL2L11		-3.9661417E-4	
MMP14		-3.97374E-4	
MTRNR2L4		-3.974561E-4	
PRSS22		-3.978386E-4	
FMN1		-3.98853E-4	
RNF146		-3.989202E-4	
RP11-403I13.4		-3.9951602E-4	
RP11-128L5.1		-3.9991408E-4	
AC009495.2		-4.006822E-4	
DCC		-4.00994E-4	
MIR24-2		-4.0144965E-4	
SPOCK2		-4.0149788E-4	
GOLGA8A		-4.0154505E-4	
NKAIN1		-4.0154697E-4	
PPIH		-4.0165757E-4	
FBXW7		-4.0176566E-4	
IRF2BP2		-4.0177433E-4	
CTA-384D8.35		-4.0204698E-4	
H1FX-AS1		-4.0212346E-4	
AC005537.2		-4.0215577E-4	
PRDM5		-4.0225213E-4	
LRRC75B		-4.025176E-4	
AK8		-4.0279617E-4	
CCER2		-4.0284023E-4	
SHOC2		-4.0377106E-4	
WI2-85898F10.1		-4.041976E-4	
ENSG00000270010		-4.0428355E-4	
ARNTL2		-4.0444205E-4	
ZNF32-AS2		-4.0455715E-4	
CNN2P1		-4.046824E-4	
ELK3		-4.047332E-4	
RP3-508I15.20		-4.0520212E-4	
TATDN1P1		-4.0548184E-4	
DRC1		-4.0697865E-4	
RP11-384L8.1		-4.0709518E-4	
RP1-28H20.3		-4.074512E-4	
C9orf163		-4.090138E-4	
HOXD11		-4.098153E-4	
SF3A3P1		-4.098208E-4	
THEG		-4.0986485E-4	
FAM83A-AS1		-4.1006808E-4	
BCL9L		-4.1017064E-4	
CTB-152G17.6		-4.1079882E-4	
FANCM		-4.1092953E-4	
C6orf163		-4.1133977E-4	
PTAR1		-4.115672E-4	
RASSF10		-4.119348E-4	
SPINK1		-4.1232613E-4	
RP11-1277A3.2		-4.126934E-4	
NKAIN4		-4.1273294E-4	
VMO1		-4.1283082E-4	
SRRM4		-4.1305297E-4	
TMEM53		-4.131217E-4	
FUCA1		-4.1324587E-4	
ENSG00000266428		-4.1338988E-4	
LINC01239		-4.1369867E-4	
ENSG00000174196		-4.137533E-4	
RPL24P7		-4.1483948E-4	
FOXF2		-4.149086E-4	
RP1-96H9.5		-4.1501023E-4	
RPS14P8		-4.1536233E-4	
CTD-2647L4.4		-4.1555622E-4	
FAM3B		-4.1560584E-4	
RP5-894A10.2		-4.1667125E-4	
RP11-887P2.6		-4.1685745E-4	
CTSB		-4.1717934E-4	
NUF2		-4.179115E-4	
AC007279.2		-4.1841945E-4	
ABHD6		-4.1891128E-4	
RP11-283I3.6		-4.191736E-4	
RP11-129M6.1		-4.1939542E-4	
ENSG00000197146		-4.2066956E-4	
OR2I1P		-4.2109573E-4	
CD320		-4.216191E-4	
RP11-252I13.1		-4.219215E-4	
RP11-7F18.2		-4.2198916E-4	
AF131216.6		-4.2223136E-4	
DUSP4		-4.2235522E-4	
EMP1		-4.2248736E-4	
NHP2P1		-4.2249303E-4	
DKK1		-4.230107E-4	
SPINT1		-4.2329117E-4	
PCSK4		-4.2331484E-4	
TMEM38A		-4.235289E-4	
ERF		-4.245086E-4	
SPDYE18		-4.2467468E-4	
GOLGA6L4		-4.2491063E-4	
RP3-514P16.1		-4.2516767E-4	
LAMP2		-4.252372E-4	
CCDC175		-4.254342E-4	
HNRNPA3P4		-4.2600275E-4	
CCSER1		-4.2606556E-4	
RP11-274B21.4		-4.2654492E-4	
DUSP19		-4.265804E-4	
EME1		-4.2686766E-4	
RBM33		-4.2706504E-4	
KCTD9P2		-4.2894285E-4	
PTTG3P		-4.292855E-4	
ARMC10		-4.294378E-4	
TUBB8P1		-4.2958593E-4	
MFAP4		-4.301217E-4	
RP11-486B10.4		-4.3025365E-4	
RP11-56M3.1		-4.302985E-4	
VDAC1P6		-4.312187E-4	
FDPSP8		-4.315385E-4	
CENPE		-4.3180166E-4	
RP11-423C15.3		-4.318521E-4	
FAM78A		-4.32789E-4	
RP11-415J8.3		-4.335982E-4	
ENSG00000261685		-4.3383922E-4	
CEACAM6		-4.3405106E-4	
RPS7P10		-4.3447004E-4	
MED23		-4.35232E-4	
RCCD1		-4.3551324E-4	
ERCC1		-4.356085E-4	
RP11-552F3.4		-4.3600445E-4	
KLHL31		-4.362524E-4	
MMP2		-4.365717E-4	
ERV3-1		-4.3676724E-4	
EFCAB6		-4.3720435E-4	
C4orf22		-4.3804193E-4	
FAM24B		-4.3819987E-4	
LINC00460		-4.390193E-4	
RP11-747H12.5		-4.392713E-4	
HOXA9		-4.3949892E-4	
FAM186B		-4.4020984E-4	
CNPY4		-4.405402E-4	
RP4-591N18.2		-4.406499E-4	
KCNN2		-4.40681E-4	
PRKAR2A-AS1		-4.4075484E-4	
CTD-2286N8.2		-4.4119344E-4	
PCDHA5		-4.4142667E-4	
PTP4A1		-4.41785E-4	
RARA		-4.4180237E-4	
RP11-582E3.4		-4.4231623E-4	
TBCK		-4.427906E-4	
ADAMTS15		-4.4353196E-4	
USP46		-4.4415583E-4	
LINC01436		-4.44934E-4	
RP11-57H14.4		-4.4503037E-4	
DLG2		-4.4536812E-4	
TNFRSF10B		-4.4560933E-4	
RP11-1020A11.2		-4.4580683E-4	
SPTBN2		-4.461451E-4	
CTD-2517M22.14		-4.4683472E-4	
CTRL		-4.470286E-4	
AC003682.17		-4.4733277E-4	
C1orf145		-4.4743647E-4	
RP11-339B21.11		-4.4796118E-4	
OR8R1P		-4.4829326E-4	
MECP2		-4.4831444E-4	
SPIB		-4.4866576E-4	
PDLIM1P4		-4.4879373E-4	
XBP1P1		-4.4888415E-4	
ZDHHC15		-4.4901422E-4	
AC009487.6		-4.4913354E-4	
RP11-156E6.1		-4.4932924E-4	
ITGB6		-4.498551E-4	
DMKN		-4.5025445E-4	
CTD-2619J13.19		-4.5032223E-4	
RP11-318C24.1		-4.503762E-4	
FHIT		-4.5152364E-4	
ZNF396		-4.5222827E-4	
HK2P1		-4.5245752E-4	
THOC6		-4.5258595E-4	
TP53AIP1		-4.5420113E-4	
ENSG00000197723		-4.5448128E-4	
VIPR1-AS1		-4.550491E-4	
TNKS		-4.5506784E-4	
ARL4C		-4.5523176E-4	
NUDCD1		-4.5572536E-4	
BRD3		-4.5593161E-4	
TET2		-4.5691815E-4	
RP1-261D10.2		-4.5743134E-4	
RP11-173B14.4		-4.5811993E-4	
PIFO		-4.5819848E-4	
MYC		-4.5838827E-4	
CCDC121		-4.5873964E-4	
RP11-7O11.3		-4.588993E-4	
BLOC1S6		-4.6071576E-4	
RBBP8		-4.6221307E-4	
NIPA1		-4.6247768E-4	
NEMP1		-4.6258158E-4	
SMN2		-4.6268172E-4	
CCDC186		-4.628573E-4	
CLEC18B		-4.6320274E-4	
SKP1P1		-4.6359765E-4	
C4orf47		-4.6422225E-4	
ENSG00000267067		-4.642689E-4	
NPIPB7		-4.6457208E-4	
ENSG00000271997		-4.649237E-4	
SHISA7		-4.6516134E-4	
GTF2IP14		-4.654799E-4	
AASDH		-4.6614566E-4	
RP11-66B24.2		-4.6705885E-4	
LBH		-4.6706953E-4	
CELSR2		-4.674154E-4	
SLC1A2		-4.6807606E-4	
RP11-497E19.1		-4.6815063E-4	
INHA		-4.691521E-4	
RP11-649A18.12		-4.6982296E-4	
SPTB		-4.6992843E-4	
FGF5		-4.7032896E-4	
CASKIN1		-4.7146864E-4	
ZBTB39		-4.7311428E-4	
CEP350		-4.738305E-4	
SPEF2		-4.7580356E-4	
FOXO1		-4.7602254E-4	
USP37		-4.7632918E-4	
DIO3OS		-4.76401E-4	
FAM20C		-4.7672325E-4	
METTL25		-4.7721257E-4	
TTC21A		-4.772906E-4	
RP13-131K19.1		-4.7756112E-4	
CTC-444N24.11		-4.780478E-4	
LINC01220		-4.791462E-4	
PRELID3A		-4.7974E-4	
ASCL2		-4.798054E-4	
ACE2		-4.806579E-4	
DZANK1		-4.807223E-4	
RAD21		-4.811078E-4	
ZC3HAV1		-4.8138268E-4	
SDPR		-4.8138358E-4	
TOP3B		-4.8182867E-4	
AC024560.3		-4.8188717E-4	
KIAA0907		-4.8255135E-4	
BRPF1		-4.8262218E-4	
ENSG00000196934		-4.8285082E-4	
AP000662.4		-4.8285085E-4	
GS1-166A23.2		-4.830836E-4	
NEXN		-4.8322184E-4	
RP11-29H23.7		-4.8356733E-4	
LMOD1		-4.837573E-4	
C10orf111		-4.8410514E-4	
ENSG00000215346		-4.8418733E-4	
WWOX		-4.8491635E-4	
RP11-15L13.4		-4.8492214E-4	
RP11-122M14.1		-4.8501158E-4	
KLHL15		-4.8529668E-4	
ADAMTSL4-AS1		-4.8547608E-4	
VMA21		-4.858845E-4	
CTC-534B23.1		-4.8674832E-4	
TLR6		-4.868868E-4	
MAGI3		-4.8706523E-4	
DRC3		-4.8763197E-4	
TAL1		-4.8787467E-4	
FAM129C		-4.881345E-4	
ECEL1P1		-4.88769E-4	
DYRK4		-4.88924E-4	
AKR7A3		-4.8930064E-4	
EBAG9		-4.8970216E-4	
PSIP1		-4.9123756E-4	
GATA6-AS1		-4.9137854E-4	
DLGAP1-AS1		-4.914016E-4	
SBK1		-4.917756E-4	
CTD-2358C21.4		-4.919325E-4	
ALDH1A3		-4.9260707E-4	
RP11-539E17.5		-4.9275806E-4	
GPRIN2		-4.9290434E-4	
RP11-847H18.2		-4.9318466E-4	
NPHP3		-4.932327E-4	
RAB44		-4.938329E-4	
RP11-98J23.2		-4.9387506E-4	
AP006621.6		-4.939563E-4	
GPBAR1		-4.9407186E-4	
RP11-412D9.4		-4.94184E-4	
SPSB1		-4.943158E-4	
MAP10		-4.943436E-4	
IGLL1		-4.949354E-4	
NUSAP1		-4.9511535E-4	
ARMC4		-4.9546914E-4	
PRKAG2-AS1		-4.9570564E-4	
DNAJC17		-4.961542E-4	
LINC00882		-4.963394E-4	
AKR7A2P1		-4.9682613E-4	
PPIP5K1		-4.9730873E-4	
ZNF254		-4.9758545E-4	
OR7D2		-4.987712E-4	
RP11-531A24.5		-4.9892097E-4	
CAPS		-4.9907056E-4	
STX10		-4.9917726E-4	
RXRA		-4.993725E-4	
EXOC3L1		-5.002235E-4	
VIPR1		-5.0084665E-4	
KLHL4		-5.0166604E-4	
RP11-531F16.4		-5.021123E-4	
RP1-68D18.2		-5.021901E-4	
PHBP21		-5.025289E-4	
LST1		-5.0341984E-4	
AP4M1		-5.036507E-4	
FAM160A1		-5.0408E-4	
B4GALNT1		-5.041674E-4	
RP11-314C16.1		-5.043273E-4	
RP11-384K6.6		-5.0465844E-4	
ODF3L1		-5.0515967E-4	
POLD4		-5.058333E-4	
GK-AS1		-5.0591445E-4	
RP11-366L5.1		-5.061948E-4	
TTLL10		-5.064835E-4	
MCIDAS		-5.0691754E-4	
RP11-118K6.3		-5.074848E-4	
RAB33A		-5.079175E-4	
RP11-809N8.5		-5.090383E-4	
NOTCH1		-5.090846E-4	
CBX7		-5.0957676E-4	
CTD-2027I19.2		-5.0963945E-4	
SMCR2		-5.099504E-4	
TBC1D32		-5.107265E-4	
SYCE3		-5.112755E-4	
HNRNPH1P1		-5.1142165E-4	
AC005546.2		-5.117034E-4	
PPP6R3		-5.120143E-4	
RP4-740C4.5		-5.124202E-4	
ECEL1P2		-5.125743E-4	
SPAG8		-5.128426E-4	
AP001055.6		-5.1332044E-4	
WTIP		-5.1341375E-4	
SNHG10		-5.135946E-4	
SDAD1P1		-5.15467E-4	
AC090602.2		-5.155384E-4	
PAX8-AS1		-5.158687E-4	
CHCHD2P9		-5.1592593E-4	
BAIAP2L1		-5.16252E-4	
KIF24		-5.163368E-4	
GALK2		-5.1681494E-4	
ICE2		-5.178568E-4	
GS1-124K5.2		-5.179378E-4	
CTD-2643K12.1		-5.1891856E-4	
GGTA2P		-5.198558E-4	
CSNK1A1L		-5.1988545E-4	
CD81-AS1		-5.2008714E-4	
PRAM1		-5.204268E-4	
PTEN		-5.206928E-4	
BCL6		-5.207426E-4	
ZFYVE19		-5.213514E-4	
PTP4A2P1		-5.230803E-4	
SLC4A7		-5.232204E-4	
ASXL2		-5.2324374E-4	
RP11-522I20.3		-5.232565E-4	
USP13		-5.236141E-4	
CTD-3110H11.1		-5.23913E-4	
RP13-270P17.2		-5.2481546E-4	
PRSS51		-5.254494E-4	
MSR1		-5.2575424E-4	
EID1		-5.2616344E-4	
AC004987.9		-5.268715E-4	
AC145124.2		-5.2746874E-4	
VIMP		-5.2769744E-4	
MTND1P8		-5.283046E-4	
RP11-658F2.8		-5.2923895E-4	
HCG4P3		-5.295878E-4	
STARD8		-5.2969967E-4	
POU5F2		-5.300862E-4	
BIRC6		-5.3035066E-4	
SLC6A11		-5.3064537E-4	
RSPH1		-5.3078367E-4	
GPM6B		-5.308612E-4	
KRT17		-5.3110777E-4	
TSC22D1		-5.313453E-4	
RP3-342P20.2		-5.3166813E-4	
RP11-434B12.1		-5.327379E-4	
KHDC1		-5.3296366E-4	
PITPNM1		-5.3337484E-4	
RP11-388M20.6		-5.3484127E-4	
PQLC2L		-5.349613E-4	
RP11-230B22.1		-5.351582E-4	
MEX3C		-5.3559506E-4	
LSR		-5.362279E-4	
ZIK1		-5.362952E-4	
SLC37A2		-5.3757714E-4	
LA16c-349E10.1		-5.386389E-4	
CTD-2622I13.3		-5.3938734E-4	
CTC-444N24.13		-5.3950574E-4	
ZNF285B		-5.415072E-4	
GPR63		-5.415671E-4	
CYP3A5		-5.427357E-4	
NRG1		-5.431147E-4	
NDE1		-5.433622E-4	
INTS6P1		-5.4346677E-4	
ERAP2		-5.435061E-4	
ENSG00000270097		-5.441354E-4	
PLXNB3		-5.4499984E-4	
DEGS2		-5.4521736E-4	
AC069513.4		-5.462327E-4	
RP11-544I20.2		-5.472347E-4	
RP11-1399P15.1		-5.4743286E-4	
RP11-66B24.4		-5.4752454E-4	
KBTBD6		-5.487262E-4	
TGM2		-5.4918125E-4	
TGFBR3		-5.4937234E-4	
FAM60CP		-5.496905E-4	
H3F3C		-5.4988224E-4	
AC021188.4		-5.4992276E-4	
HOXD10		-5.512098E-4	
HOXA2		-5.5125495E-4	
CBWD3		-5.517584E-4	
RP11-154D6.1		-5.517683E-4	
RP11-309L24.4		-5.523454E-4	
RN7SKP11		-5.5254274E-4	
HMGN2P46		-5.528567E-4	
SLC16A3		-5.546202E-4	
C21orf58		-5.546812E-4	
SAXO2		-5.552764E-4	
RP11-73E17.2		-5.5592257E-4	
RP11-594N15.3		-5.560287E-4	
PIK3IP1-AS1		-5.5604643E-4	
ABCA5		-5.562286E-4	
RGPD8		-5.5680756E-4	
ALCAM		-5.569475E-4	
CCDC157		-5.571279E-4	
P2RY11		-5.574006E-4	
ZCWPW1		-5.586184E-4	
ZCCHC8		-5.592195E-4	
RP11-143J12.3		-5.5922533E-4	
MT-ND4L		-5.59332E-4	
SORBS1		-5.5982714E-4	
TMEM74		-5.599063E-4	
RP11-362A9.3		-5.602421E-4	
WARS		-5.602805E-4	
CD79B		-5.6044024E-4	
ARHGEF9		-5.6135404E-4	
MFI2-AS1		-5.6206906E-4	
ELAVL2		-5.627631E-4	
FERMT3		-5.6347327E-4	
RP11-289A15.1		-5.6349917E-4	
RP11-313P13.5		-5.63637E-4	
ENSG00000255748		-5.644792E-4	
UBE3A		-5.647035E-4	
AMN1		-5.6475925E-4	
FLJ22447		-5.6497246E-4	
CTD-2184D3.7		-5.652595E-4	
PGAP1		-5.6556263E-4	
RP11-211G3.2		-5.660725E-4	
RP11-49I11.1		-5.662637E-4	
RP4-734G22.3		-5.6689867E-4	
RP11-359B12.2		-5.674891E-4	
POU6F2		-5.6794257E-4	
DENND4C		-5.680034E-4	
SPAG5		-5.689501E-4	
ATP1B1		-5.7002244E-4	
ADAM17		-5.702104E-4	
COL1A2		-5.712018E-4	
ZUFSP		-5.7235395E-4	
CD79A		-5.7278574E-4	
RP11-440D17.4		-5.743351E-4	
PCP4L1		-5.7524885E-4	
ENSG00000212998		-5.755113E-4	
NDUFAF7		-5.768909E-4	
RWDD4P1		-5.7734555E-4	
LTBP3		-5.787288E-4	
ACBD6		-5.7976786E-4	
ENSG00000203815		-5.80338E-4	
TMTC1		-5.8090355E-4	
ZNF275		-5.8101275E-4	
RN7SKP116		-5.8121135E-4	
RP11-646I6.6		-5.822366E-4	
ACSM3		-5.8237504E-4	
RP11-79O8.1		-5.827101E-4	
HNRNPLP1		-5.829177E-4	
FLJ26245		-5.850947E-4	
SNX31		-5.851555E-4	
GOLGA8R		-5.8575056E-4	
VPS26A		-5.863702E-4	
TNNT3		-5.86437E-4	
TGFA		-5.869141E-4	
RP11-690D19.3		-5.876068E-4	
RP11-111A22.1		-5.8767106E-4	
ZFP69		-5.876859E-4	
RP11-120B7.1		-5.8809016E-4	
RP1-257A7.4		-5.892261E-4	
CPD		-5.8962207E-4	
SESTD1		-5.904989E-4	
CCDC117		-5.9098995E-4	
TOM1L1		-5.938414E-4	
RP13-638C3.3		-5.9424184E-4	
HEXDC		-5.943049E-4	
DLX1		-5.944127E-4	
DNA2		-5.9523596E-4	
LKAAEAR1		-5.952689E-4	
FAM107A		-5.956783E-4	
FAM222A-AS1		-5.969934E-4	
SMIM2-AS1		-5.977261E-4	
RXFP4		-5.9786893E-4	
DSCAML1		-5.9798936E-4	
RP11-797A18.6		-5.989876E-4	
ALG1L9P		-6.000009E-4	
TMEM158		-6.012657E-4	
CEP55		-6.0133E-4	
Z97634.3		-6.01428E-4	
LRFN2		-6.0185074E-4	
NSUN5P1		-6.024255E-4	
AC009237.8		-6.024796E-4	
C21orf91		-6.035519E-4	
RPL34-AS1		-6.0456124E-4	
SLC1A1		-6.0558046E-4	
AC084117.3		-6.0564966E-4	
ACAP1		-6.056574E-4	
RP11-385F7.1		-6.059467E-4	
RP11-693N9.2		-6.0648576E-4	
PTPRG		-6.067099E-4	
ENSG00000175898		-6.076524E-4	
P2RY2		-6.0788373E-4	
CDC42EP3		-6.0790655E-4	
PRDM12		-6.086871E-4	
LRRC37A7P		-6.091171E-4	
RPL39P3		-6.102705E-4	
LINC01473		-6.1078544E-4	
RP11-439E19.10		-6.113662E-4	
RP11-382A20.3		-6.116433E-4	
SIK3		-6.118407E-4	
IGHV3-43		-6.126248E-4	
YIPF4		-6.1372697E-4	
LINC00632		-6.139732E-4	
CLCA4		-6.141676E-4	
IGLV5-52		-6.1460317E-4	
ZEB1-AS1		-6.1495183E-4	
BMS1P17		-6.155801E-4	
RP11-98I9.4		-6.1597576E-4	
TOB1-AS1		-6.17416E-4	
ZNRF3		-6.1753346E-4	
LRP4-AS1		-6.182514E-4	
AP001432.14		-6.186198E-4	
C9orf72		-6.1936764E-4	
ANKRD44		-6.197642E-4	
METRN		-6.2049273E-4	
CDK14		-6.210411E-4	
RP11-21L23.3		-6.215823E-4	
RP11-198M15.1		-6.221461E-4	
PAQR3		-6.222709E-4	
MCAM		-6.223827E-4	
RP11-346C20.4		-6.2279473E-4	
MARCH1		-6.25363E-4	
ENSG00000171282		-6.255582E-4	
PHOSPHO2		-6.2556274E-4	
PTPDC1		-6.2593096E-4	
PSPH		-6.2635087E-4	
TMTC2		-6.269327E-4	
CTB-36H16.2		-6.280645E-4	
RP11-374P20.4		-6.2853005E-4	
CTD-2013N24.2		-6.286244E-4	
RBM8B		-6.286319E-4	
RP11-434D2.11		-6.2863855E-4	
RP4-635A23.4		-6.2976364E-4	
POU5F1		-6.2995707E-4	
PPT1		-6.305168E-4	
CTD-2017C7.2		-6.3182786E-4	
ATP1B3P1		-6.3185155E-4	
RP11-950C14.3		-6.320279E-4	
FGD5		-6.321143E-4	
TMX3		-6.322123E-4	
FAM193B		-6.329507E-4	
RPL23AP42		-6.3507055E-4	
ARL16		-6.359839E-4	
ACTBL2		-6.3608837E-4	
GAST		-6.361122E-4	
CTD-2541M15.3		-6.3710834E-4	
NXPH4		-6.371408E-4	
CDCA4		-6.377849E-4	
LPL		-6.3814415E-4	
SUMF2		-6.397151E-4	
RP11-95M15.2		-6.400383E-4	
RPS4XP6		-6.422617E-4	
GPR157		-6.4256805E-4	
UBR1		-6.4461963E-4	
C12orf56		-6.456333E-4	
EIF5P1		-6.469962E-4	
AC018738.2		-6.4729585E-4	
FAM179B		-6.4733915E-4	
BRD7P2		-6.4748974E-4	
AC005083.1		-6.480687E-4	
RLIM		-6.4814446E-4	
PTGDR2		-6.4854184E-4	
TNS2		-6.498901E-4	
BCAR3		-6.502329E-4	
MPPED2		-6.50275E-4	
AMER1		-6.502932E-4	
CNGB1		-6.504946E-4	
KRT9		-6.51211E-4	
ZNF395		-6.516157E-4	
AC108938.5		-6.521964E-4	
TAS2R43		-6.5232243E-4	
ST3GAL2		-6.5483735E-4	
UNC5C		-6.549842E-4	
GPD1		-6.5508863E-4	
ADCY10P1		-6.5521797E-4	
GNRH1		-6.5539894E-4	
C14orf79		-6.5592665E-4	
NPIPB6		-6.5678474E-4	
RP11-408A13.4		-6.5707584E-4	
GPC6		-6.5717235E-4	
PCDHGA7		-6.5735995E-4	
CHL1		-6.584642E-4	
RP11-1149O23.2		-6.586316E-4	
ANKRD10		-6.58807E-4	
ARHGAP23P1		-6.5901305E-4	
PCSK9		-6.59124E-4	
PRMT5-AS1		-6.593477E-4	
SFTPB		-6.594964E-4	
KIF22		-6.5951236E-4	
RP11-650L12.2		-6.5974554E-4	
SLC30A3		-6.5986224E-4	
EFR3A		-6.598729E-4	
CTC-428G20.1		-6.6118414E-4	
RP11-615I2.2		-6.6164404E-4	
RP11-701H24.3		-6.6178426E-4	
RARB		-6.620694E-4	
FRMPD2		-6.625241E-4	
SMC6		-6.641015E-4	
MAST3		-6.656377E-4	
ARID4A		-6.663085E-4	
CDK19		-6.664976E-4	
CTC-344H19.4		-6.6677376E-4	
AP002954.3		-6.6689803E-4	
ENSG00000264046		-6.669353E-4	
CACNA1D		-6.6786667E-4	
DENND2D		-6.679093E-4	
AC006042.6		-6.685509E-4	
C6orf15		-6.691736E-4	
CTC-325J23.2		-6.69393E-4	
